,plotID,longitude,latitude,collectYear,collectDOY,soil_pH,soil_moisture,temp_celsius,precip_mm,temp_seasonality,precip_seasonality,fungal_diversity,domain,site,collectDate,shannon_diversity
330,NOGP_003,-100.916415,46.800934000000005,2016,202,6.58,,5.4,418.0,115.24,65.0,4,Northern Plains,NOGP,2016-07-20,0.8512956295531869
331,WOOD_002,-99.232896,47.136134000000006,2016,104,7.57,0.371,4.6,431.0,121.21,71.0,12,Northern Plains,WOOD,2016-04-13,1.3694228395851629
332,WOOD_022,-99.26344399999999,47.146347999999996,2016,104,7.74,0.831,4.6,431.0,121.21,71.0,3,Northern Plains,WOOD,2016-04-13,0.744129541411298
333,WOOD_022,-99.26344399999999,47.146347999999996,2016,104,7.88,0.606,4.6,431.0,121.21,71.0,7,Northern Plains,WOOD,2016-04-13,0.5231568183532516
334,WOOD_024,-99.262648,47.151171000000005,2016,104,7.74,0.363,4.6,431.0,121.21,71.0,3,Northern Plains,WOOD,2016-04-13,1.0549303149683658
335,WOOD_003,-99.239944,47.118581,2016,104,7.55,0.14300000000000002,4.6,431.0,121.21,71.0,4,Northern Plains,WOOD,2016-04-13,0.014430242369614585
336,WOOD_003,-99.239944,47.118581,2016,104,7.55,0.16,4.6,431.0,121.21,71.0,5,Northern Plains,WOOD,2016-04-13,1.0998155764570132
337,WOOD_003,-99.239944,47.118581,2016,105,7.34,0.177,4.6,431.0,121.21,71.0,9,Northern Plains,WOOD,2016-04-14,1.566120417087733
338,WOOD_001,-99.257768,47.128258,2016,105,6.83,0.23800000000000002,4.6,431.0,121.21,71.0,5,Northern Plains,WOOD,2016-04-14,0.948140285708568
339,WOOD_001,-99.257768,47.128258,2016,105,7.33,0.16,4.6,431.0,121.21,71.0,5,Northern Plains,WOOD,2016-04-14,1.2031121144163295
340,WOOD_004,-99.253801,47.125840000000004,2016,105,7.01,0.266,4.6,431.0,121.21,71.0,4,Northern Plains,WOOD,2016-04-14,0.5505942056305314
341,WOOD_045,-99.246302,47.127465,2016,105,7.22,0.20199999999999999,4.6,431.0,121.21,71.0,4,Northern Plains,WOOD,2016-04-14,1.2098914753115824
342,WOOD_044,-99.243528,47.12829,2016,105,7.2,0.27,4.6,431.0,121.21,71.0,3,Northern Plains,WOOD,2016-04-14,0.11025639932082987
343,WOOD_044,-99.243528,47.12829,2016,105,7.22,0.17800000000000002,4.6,431.0,121.21,71.0,4,Northern Plains,WOOD,2016-04-14,1.1237206635824628
344,WOOD_042,-99.245921,47.129092,2016,105,5.92,0.325,4.6,431.0,121.21,71.0,4,Northern Plains,WOOD,2016-04-14,0.5037218526455101
345,WOOD_043,-99.242763,47.131002,2016,105,6.99,0.264,4.6,431.0,121.21,71.0,13,Northern Plains,WOOD,2016-04-14,1.2493047769983026
346,WOOD_043,-99.242763,47.131002,2016,105,7.7,0.23800000000000002,4.6,431.0,121.21,71.0,8,Northern Plains,WOOD,2016-04-14,1.4401956123572348
347,WOOD_043,-99.242763,47.131002,2016,105,7.36,0.192,4.6,431.0,121.21,71.0,9,Northern Plains,WOOD,2016-04-14,1.7557170961049153
348,WOOD_002,-99.232896,47.136134000000006,2016,194,7.49,0.326,4.6,431.0,121.21,71.0,8,Northern Plains,WOOD,2016-07-12,1.6970736387990661
349,WOOD_003,-99.239944,47.118581,2016,194,6.56,0.307,4.6,431.0,121.21,71.0,11,Northern Plains,WOOD,2016-07-12,1.4014956256143714
350,WOOD_004,-99.253801,47.125840000000004,2016,195,7.23,0.33,4.6,431.0,121.21,71.0,10,Northern Plains,WOOD,2016-07-13,0.6152695600802427
351,WOOD_004,-99.253801,47.125840000000004,2016,195,7.01,0.385,4.6,431.0,121.21,71.0,7,Northern Plains,WOOD,2016-07-13,0.749006766262327
352,WOOD_001,-99.257768,47.128258,2016,195,7.12,0.282,4.6,431.0,121.21,71.0,4,Northern Plains,WOOD,2016-07-13,0.8651658460084016
353,WOOD_045,-99.246302,47.127465,2016,195,6.7,0.272,4.6,431.0,121.21,71.0,5,Northern Plains,WOOD,2016-07-13,1.2260689095879174
354,WOOD_045,-99.246302,47.127465,2016,195,6.93,0.36700000000000005,4.6,431.0,121.21,71.0,10,Northern Plains,WOOD,2016-07-13,1.8135306163476548
355,WOOD_045,-99.246302,47.127465,2016,195,7.69,0.172,4.6,431.0,121.21,71.0,3,Northern Plains,WOOD,2016-07-13,0.6093969286915019
356,WOOD_042,-99.245921,47.129092,2016,195,5.99,0.35100000000000003,4.6,431.0,121.21,71.0,3,Northern Plains,WOOD,2016-07-13,0.43821774532480995
357,WOOD_042,-99.245921,47.129092,2016,195,5.96,0.336,4.6,431.0,121.21,71.0,5,Northern Plains,WOOD,2016-07-13,1.5378777271487536
358,WOOD_042,-99.245921,47.129092,2016,195,5.99,0.35,4.6,431.0,121.21,71.0,5,Northern Plains,WOOD,2016-07-13,1.4912116616633764
359,WOOD_044,-99.243528,47.12829,2016,195,6.82,0.27699999999999997,4.6,431.0,121.21,71.0,5,Northern Plains,WOOD,2016-07-13,1.317168843616543
360,WOOD_043,-99.242763,47.131002,2016,195,6.42,0.261,4.6,431.0,121.21,71.0,9,Northern Plains,WOOD,2016-07-13,1.7025829743211496
361,WOOD_043,-99.242763,47.131002,2016,195,6.91,0.34600000000000003,4.6,431.0,121.21,71.0,6,Northern Plains,WOOD,2016-07-13,1.5770658930098593
362,WOOD_024,-99.262648,47.151171000000005,2016,196,7.1,0.779,4.6,431.0,121.21,71.0,5,Northern Plains,WOOD,2016-07-14,0.41420126921913364
363,WOOD_024,-99.262648,47.151171000000005,2016,196,6.44,0.667,4.6,431.0,121.21,71.0,6,Northern Plains,WOOD,2016-07-14,1.00146106051011
364,WOOD_024,-99.262648,47.151171000000005,2016,196,,,4.6,431.0,121.21,71.0,1,Northern Plains,WOOD,2016-07-14,-0.0
365,CPER_001,-104.699535,40.850865999999996,2016,103,6.14,0.524,8.452466368,364.7399103,85.24955157,58.21076233,4,Central Plains,CPER,2016-04-12,1.0360253207916883
366,CPER_001,-104.699535,40.850865999999996,2016,103,7.45,0.109,8.452466368,364.7399103,85.24955157,58.21076233,3,Central Plains,CPER,2016-04-12,0.30212573336711396
367,CPER_001,-104.699535,40.850865999999996,2016,103,6.31,0.19699999999999998,8.452466368,364.7399103,85.24955157,58.21076233,4,Central Plains,CPER,2016-04-12,1.1104916677818708
368,CPER_003,-104.707164,40.818451,2016,103,6.94,0.09699999999999999,8.452466368,364.7399103,85.24955157,58.21076233,2,Central Plains,CPER,2016-04-12,0.15460357244269188
369,CPER_004,-104.696873,40.81275,2016,103,7.01,0.126,8.452466368,364.7399103,85.24955157,58.21076233,4,Central Plains,CPER,2016-04-12,1.1200636242272815
370,CPER_004,-104.696873,40.81275,2016,103,7.18,0.096,8.452466368,364.7399103,85.24955157,58.21076233,4,Central Plains,CPER,2016-04-12,0.5004373016428689
371,CPER_004,-104.696873,40.81275,2016,103,6.57,0.11699999999999999,8.452466368,364.7399103,85.24955157,58.21076233,6,Central Plains,CPER,2016-04-12,1.1751429909175293
372,CPER_005,-104.72800600000001,40.853093,2016,104,6.36,0.11800000000000001,8.452466368,364.7399103,85.24955157,58.21076233,5,Central Plains,CPER,2016-04-13,1.4197605965200797
373,CPER_047,-104.74671500000001,40.818371,2016,104,6.4,0.125,8.452466368,364.7399103,85.24955157,58.21076233,2,Central Plains,CPER,2016-04-13,0.6829081047004717
374,CPER_047,-104.74671500000001,40.818371,2016,104,6.21,0.107,8.452466368,364.7399103,85.24955157,58.21076233,7,Central Plains,CPER,2016-04-13,1.4928299283234137
375,CPER_005,-104.72800600000001,40.853093,2016,104,6.85,0.145,8.452466368,364.7399103,85.24955157,58.21076233,4,Central Plains,CPER,2016-04-13,0.08285085502905903
376,CPER_048,-104.748858,40.818931,2016,104,5.95,0.531,8.452466368,364.7399103,85.24955157,58.21076233,6,Central Plains,CPER,2016-04-13,1.6064640537330783
377,CPER_048,-104.748858,40.818931,2016,104,6.17,0.54,8.452466368,364.7399103,85.24955157,58.21076233,18,Central Plains,CPER,2016-04-13,1.5689303424445031
378,CPER_005,-104.72800600000001,40.853093,2016,104,6.56,0.114,8.452466368,364.7399103,85.24955157,58.21076233,4,Central Plains,CPER,2016-04-13,0.3318738959355599
379,CPER_045,-104.750288,40.817292,2016,104,6.57,0.107,8.452466368,364.7399103,85.24955157,58.21076233,5,Central Plains,CPER,2016-04-13,1.2580463307975598
380,CPER_006,-104.748078,40.814769,2016,104,6.51,0.11699999999999999,8.452466368,364.7399103,85.24955157,58.21076233,5,Central Plains,CPER,2016-04-13,1.1163825731747845
381,CPER_006,-104.748078,40.814769,2016,104,6.53,0.115,8.452466368,364.7399103,85.24955157,58.21076233,10,Central Plains,CPER,2016-04-13,0.5042460863675895
382,CPER_045,-104.750288,40.817292,2016,200,6.63,0.052000000000000005,8.452466368,364.7399103,85.24955157,58.21076233,1,Central Plains,CPER,2016-07-18,-0.0
383,CPER_047,-104.74671500000001,40.818371,2016,200,6.18,0.048,8.452466368,364.7399103,85.24955157,58.21076233,13,Central Plains,CPER,2016-07-18,2.0941571509994743
384,CPER_047,-104.74671500000001,40.818371,2016,200,6.26,0.046,8.452466368,364.7399103,85.24955157,58.21076233,7,Central Plains,CPER,2016-07-18,0.7684651565620415
385,CPER_047,-104.74671500000001,40.818371,2016,200,6.04,0.046,8.452466368,364.7399103,85.24955157,58.21076233,7,Central Plains,CPER,2016-07-18,1.7457441577081436
386,CPER_004,-104.696873,40.81275,2016,201,7.35,0.049,8.452466368,364.7399103,85.24955157,58.21076233,1,Central Plains,CPER,2016-07-19,-0.0
387,CPER_004,-104.696873,40.81275,2016,201,7.14,0.028999999999999998,8.452466368,364.7399103,85.24955157,58.21076233,2,Central Plains,CPER,2016-07-19,0.6450331516760341
388,CPER_048,-104.748858,40.818931,2016,201,6.34,0.027000000000000003,8.452466368,364.7399103,85.24955157,58.21076233,5,Central Plains,CPER,2016-07-19,1.2944768644835163
389,CPER_048,-104.748858,40.818931,2016,201,6.15,0.10400000000000001,8.452466368,364.7399103,85.24955157,58.21076233,8,Central Plains,CPER,2016-07-19,1.4904638340393008
390,CPER_005,-104.72800600000001,40.853093,2016,202,6.74,0.034,8.452466368,364.7399103,85.24955157,58.21076233,1,Central Plains,CPER,2016-07-20,-0.0
391,CPER_005,-104.72800600000001,40.853093,2016,202,6.71,0.035,8.452466368,364.7399103,85.24955157,58.21076233,3,Central Plains,CPER,2016-07-20,0.7801307795266322
392,CPER_005,-104.72800600000001,40.853093,2016,202,6.63,0.063,8.452466368,364.7399103,85.24955157,58.21076233,7,Central Plains,CPER,2016-07-20,1.0611299096224374
393,STER_031,-103.011685,40.470725,2016,111,6.25,0.20800000000000002,9.2,419.0,92.3,72.0,6,Central Plains,STER,2016-04-20,0.9788707567255481
394,STER_029,-103.011749,40.468561,2016,111,6.41,0.222,9.2,419.0,92.3,72.0,6,Central Plains,STER,2016-04-20,0.8034423515539368
395,STER_029,-103.011749,40.468561,2016,111,6.06,0.183,9.2,419.0,92.3,72.0,5,Central Plains,STER,2016-04-20,0.8889150604318814
396,STER_005,-103.033324,40.460659,2016,112,7.14,0.245,9.2,419.0,92.3,72.0,3,Central Plains,STER,2016-04-21,1.0486537893593546
397,STER_005,-103.033324,40.460659,2016,229,6.31,0.11699999999999999,9.2,419.0,92.3,72.0,3,Central Plains,STER,2016-08-16,1.0551016181686423
398,STER_005,-103.033324,40.460659,2016,229,6.38,0.10400000000000001,9.2,419.0,92.3,72.0,1,Central Plains,STER,2016-08-16,-0.0
399,STER_005,-103.033324,40.460659,2016,229,6.46,0.132,9.2,419.0,92.3,72.0,2,Central Plains,STER,2016-08-16,0.5623351446188083
400,STER_028,-103.018333,40.473273,2016,229,7.53,0.08199999999999999,9.2,419.0,92.3,72.0,1,Central Plains,STER,2016-08-16,-0.0
401,STER_028,-103.018333,40.473273,2016,229,6.13,0.095,9.2,419.0,92.3,72.0,2,Central Plains,STER,2016-08-16,0.5297061990576545
402,STER_026,-103.0243,40.474713,2016,229,5.62,0.087,9.2,419.0,92.3,72.0,13,Central Plains,STER,2016-08-16,1.8830717877535887
403,STER_026,-103.0243,40.474713,2016,229,5.62,0.09300000000000001,9.2,419.0,92.3,72.0,1,Central Plains,STER,2016-08-16,-0.0
404,STER_026,-103.0243,40.474713,2016,229,5.61,0.064,9.2,419.0,92.3,72.0,2,Central Plains,STER,2016-08-16,0.6554817739013927
405,STER_032,-103.025102,40.472029,2016,229,6.01,0.078,9.2,419.0,92.3,72.0,2,Central Plains,STER,2016-08-16,0.19047906034040613
406,STER_032,-103.025102,40.472029,2016,229,5.84,0.083,9.2,419.0,92.3,72.0,3,Central Plains,STER,2016-08-16,1.0606018056124555
407,STER_027,-103.018821,40.480827000000005,2016,230,7.05,0.122,9.2,419.0,92.3,72.0,12,Central Plains,STER,2016-08-17,1.4961640324383207
408,STER_027,-103.018821,40.480827000000005,2016,230,6.8,0.102,9.2,419.0,92.3,72.0,7,Central Plains,STER,2016-08-17,1.4619309355097347
409,STER_033,-103.011866,40.47639,2016,231,6.66,0.071,9.2,419.0,92.3,72.0,2,Central Plains,STER,2016-08-18,0.6295012608763815
410,STER_033,-103.011866,40.47639,2016,231,7.3,0.064,9.2,419.0,92.3,72.0,2,Central Plains,STER,2016-08-18,0.6236548495681085
411,CLBJ_003,-97.572744,33.403989,2016,175,6.95,,17.6,874.0773196,80.37685567,35.0,11,Southern Plains,CLBJ,2016-06-23,0.9548341507815294
412,CLBJ_003,-97.572744,33.403989,2016,175,5.91,,17.6,874.0773196,80.37685567,35.0,9,Southern Plains,CLBJ,2016-06-23,1.5017603328582019
413,CLBJ_003,-97.572744,33.403989,2016,175,5.42,,17.6,874.0773196,80.37685567,35.0,11,Southern Plains,CLBJ,2016-06-23,2.035626267145448
414,CLBJ_002,-97.571138,33.40398,2016,175,7.66,,17.6,874.0773196,80.37685567,35.0,7,Southern Plains,CLBJ,2016-06-23,1.1927768113445496
415,CLBJ_032,-97.59399599999999,33.406134,2016,175,5.36,,17.6,874.0773196,80.37685567,35.0,2,Southern Plains,CLBJ,2016-06-23,0.5402041423888608
416,CLBJ_002,-97.571138,33.40398,2016,175,6.65,,17.6,874.0773196,80.37685567,35.0,7,Southern Plains,CLBJ,2016-06-23,1.6725418308110578
417,CLBJ_032,-97.59399599999999,33.406134,2016,175,5.2,,17.6,874.0773196,80.37685567,35.0,8,Southern Plains,CLBJ,2016-06-23,1.3163166134075648
418,CLBJ_002,-97.571138,33.40398,2016,175,4.65,,17.6,874.0773196,80.37685567,35.0,6,Southern Plains,CLBJ,2016-06-23,1.4186049391293076
419,CLBJ_006,-97.566725,33.398235,2016,176,6.68,,17.6,874.0773196,80.37685567,35.0,8,Southern Plains,CLBJ,2016-06-24,0.9238666319012487
420,CLBJ_006,-97.566725,33.398235,2016,176,4.65,,17.6,874.0773196,80.37685567,35.0,5,Southern Plains,CLBJ,2016-06-24,1.355959462447136
421,CLBJ_002,-97.571138,33.40398,2016,229,6.62,,17.6,874.0773196,80.37685567,35.0,7,Southern Plains,CLBJ,2016-08-16,0.7561251688971449
422,CLBJ_002,-97.571138,33.40398,2016,229,7.27,,17.6,874.0773196,80.37685567,35.0,12,Southern Plains,CLBJ,2016-08-16,1.8742890234779155
423,CLBJ_002,-97.571138,33.40398,2016,229,4.86,,17.6,874.0773196,80.37685567,35.0,4,Southern Plains,CLBJ,2016-08-16,0.3580941406221508
424,CLBJ_038,-97.597098,33.414259,2016,230,5.97,,17.6,874.0773196,80.37685567,35.0,6,Southern Plains,CLBJ,2016-08-17,1.4133370334931803
425,CLBJ_038,-97.597098,33.414259,2016,230,6.69,,17.6,874.0773196,80.37685567,35.0,8,Southern Plains,CLBJ,2016-08-17,1.7128765012431708
426,CLBJ_038,-97.597098,33.414259,2016,230,5.95,,17.6,874.0773196,80.37685567,35.0,10,Southern Plains,CLBJ,2016-08-17,1.1703581629270474
427,OAES_009,-99.050317,35.420795,2016,166,7.53,,15.5,698.0,89.92,47.0,7,Southern Plains,OAES,2016-06-14,0.8149864955401722
428,OAES_003,-99.069792,35.412139,2016,166,7.54,,15.5,698.0,89.92,47.0,6,Southern Plains,OAES,2016-06-14,0.870510269410119
429,OAES_004,-99.08533800000001,35.41213,2016,166,7.24,,15.5,698.0,89.92,47.0,5,Southern Plains,OAES,2016-06-14,0.5859284375651385
430,OAES_004,-99.08533800000001,35.41213,2016,166,7.35,,15.5,698.0,89.92,47.0,6,Southern Plains,OAES,2016-06-14,1.528855494890581
431,OAES_044,-99.059225,35.404309000000005,2016,167,6.35,,15.5,698.0,89.92,47.0,5,Southern Plains,OAES,2016-06-15,1.2101406467295464
432,OAES_044,-99.059225,35.404309000000005,2016,221,6.71,,15.5,698.0,89.92,47.0,8,Southern Plains,OAES,2016-08-08,1.6532889160553244
433,OAES_007,-99.057264,35.419990999999996,2016,222,7.68,,15.5,698.0,89.92,47.0,1,Southern Plains,OAES,2016-08-09,-0.0
434,OAES_044,-99.059225,35.404309000000005,2016,263,6.55,,15.5,698.0,89.92,47.0,5,Southern Plains,OAES,2016-09-19,1.1764042751448853
435,NIWO_001,-105.558975,40.042345000000005,2016,180,3.78,,-0.5,705.0,73.3,16.0,13,Southern Rockies / Colorado Plateau,NIWO,2016-06-28,1.5046769924684114
436,NIWO_001,-105.558975,40.042345000000005,2016,180,3.51,1.8259999999999998,-0.5,705.0,73.3,16.0,3,Southern Rockies / Colorado Plateau,NIWO,2016-06-28,0.023070780125161804
437,NIWO_001,-105.558975,40.042345000000005,2016,180,4.45,1.916,-0.5,705.0,73.3,16.0,16,Southern Rockies / Colorado Plateau,NIWO,2016-06-28,2.2695421289696216
438,NIWO_002,-105.54704299999999,40.041058,2016,181,,0.259,-0.5,705.0,73.3,16.0,5,Southern Rockies / Colorado Plateau,NIWO,2016-06-29,1.131602829322485
439,NIWO_002,-105.54704299999999,40.041058,2016,181,,0.171,-0.5,705.0,73.3,16.0,17,Southern Rockies / Colorado Plateau,NIWO,2016-06-29,1.3565081759011899
440,NIWO_042,-105.584355,40.04845,2016,241,4.26,0.264,-0.5,705.0,73.3,16.0,6,Southern Rockies / Colorado Plateau,NIWO,2016-08-28,1.6007264884793893
441,NIWO_042,-105.584355,40.04845,2016,241,4.24,0.38799999999999996,-0.5,705.0,73.3,16.0,11,Southern Rockies / Colorado Plateau,NIWO,2016-08-28,1.7578663795539948
442,NIWO_042,-105.584355,40.04845,2016,241,4.42,0.29,-0.5,705.0,73.3,16.0,7,Southern Rockies / Colorado Plateau,NIWO,2016-08-28,1.4387138747711772
443,NIWO_043,-105.58651499999999,40.05465,2016,241,4.63,0.282,-0.5,705.0,73.3,16.0,7,Southern Rockies / Colorado Plateau,NIWO,2016-08-28,1.7213656587958979
444,NIWO_040,-105.58471000000002,40.046544,2016,241,4.2,0.927,-0.5,705.0,73.3,16.0,21,Southern Rockies / Colorado Plateau,NIWO,2016-08-28,2.6629582683046302
445,NIWO_040,-105.58471000000002,40.046544,2016,241,5.04,0.23800000000000002,-0.5,705.0,73.3,16.0,5,Southern Rockies / Colorado Plateau,NIWO,2016-08-28,1.305160853112948
446,NIWO_040,-105.58471000000002,40.046544,2016,241,3.91,1.7309999999999999,-0.5,705.0,73.3,16.0,10,Southern Rockies / Colorado Plateau,NIWO,2016-08-28,1.4654419975950295
447,NIWO_041,-105.58296399999999,40.05035,2016,241,4.46,0.508,-0.5,705.0,73.3,16.0,12,Southern Rockies / Colorado Plateau,NIWO,2016-08-28,1.7235274799566953
448,NIWO_004,-105.581501,40.043059,2016,241,4.73,0.581,-0.5,705.0,73.3,16.0,16,Southern Rockies / Colorado Plateau,NIWO,2016-08-28,2.1156592701837247
449,NIWO_004,-105.581501,40.043059,2016,241,4.46,0.5589999999999999,-0.5,705.0,73.3,16.0,15,Southern Rockies / Colorado Plateau,NIWO,2016-08-28,1.7209182884118244
450,NIWO_008,-105.567875,40.054475,2016,242,4.21,0.215,-0.5,705.0,73.3,16.0,5,Southern Rockies / Colorado Plateau,NIWO,2016-08-29,1.4215439611697753
451,NIWO_008,-105.567875,40.054475,2016,242,5.12,0.39299999999999996,-0.5,705.0,73.3,16.0,21,Southern Rockies / Colorado Plateau,NIWO,2016-08-29,1.8768003949499337
452,NIWO_008,-105.567875,40.054475,2016,242,4.68,0.213,-0.5,705.0,73.3,16.0,5,Southern Rockies / Colorado Plateau,NIWO,2016-08-29,0.769392417634641
453,NIWO_006,-105.561551,40.055052,2016,242,5.85,0.384,-0.5,705.0,73.3,16.0,10,Southern Rockies / Colorado Plateau,NIWO,2016-08-29,0.805316474735849
454,NIWO_006,-105.561551,40.055052,2016,242,5.42,0.387,-0.5,705.0,73.3,16.0,12,Southern Rockies / Colorado Plateau,NIWO,2016-08-29,1.8791074543407587
455,NIWO_006,-105.561551,40.055052,2016,242,4.8,0.402,-0.5,705.0,73.3,16.0,8,Southern Rockies / Colorado Plateau,NIWO,2016-08-29,1.43788341825601
456,NIWO_001,-105.558975,40.042345000000005,2016,243,3.69,2.061,-0.5,705.0,73.3,16.0,13,Southern Rockies / Colorado Plateau,NIWO,2016-08-30,2.1461188252130787
457,NIWO_002,-105.54704299999999,40.041058,2016,243,4.1,0.627,-0.5,705.0,73.3,16.0,21,Southern Rockies / Colorado Plateau,NIWO,2016-08-30,1.4275965930555985
458,NIWO_002,-105.54704299999999,40.041058,2016,243,4.08,0.8009999999999999,-0.5,705.0,73.3,16.0,9,Southern Rockies / Colorado Plateau,NIWO,2016-08-30,0.46146965113687155
459,SCBI_003,-78.12037099999999,38.883308,2014,239,4.72,0.295,11.22938144,1015.396907,84.24376289,15.0,13,Mid Atlantic,SCBI,2014-08-27,1.5460961958073027
460,SCBI_003,-78.12037099999999,38.883308,2014,239,4.59,0.27899999999999997,11.22938144,1015.396907,84.24376289,15.0,18,Mid Atlantic,SCBI,2014-08-27,1.4997339126688256
461,JERC_003,-84.473242,31.196146000000002,2016,208,5.35,,19.3,1326.0,62.92,23.0,12,Southeast,JERC,2016-07-26,1.4595124947699702
462,JERC_005,-84.451228,31.195968,2016,208,4.89,,19.3,1326.0,62.92,23.0,13,Southeast,JERC,2016-07-26,2.007001155392278
463,TALL_004,-87.432614,32.957884,2014,328,,,17.1,1425.0,71.54,18.0,9,Ozarks Complex,TALL,2014-11-24,0.5726489101653739
464,TALL_002,-87.428895,32.922166,2014,328,,,17.1,1425.0,71.54,18.0,5,Ozarks Complex,TALL,2014-11-24,1.3271943098938588
465,TALL_002,-87.428895,32.922166,2014,328,,,17.1,1425.0,71.54,18.0,3,Ozarks Complex,TALL,2014-11-24,1.020960769860117
466,TALL_002,-87.428895,32.922166,2014,328,,,17.1,1425.0,71.54,18.0,8,Ozarks Complex,TALL,2014-11-24,1.4579834143102954
467,TALL_002,-87.428895,32.922166,2014,328,,,17.1,1425.0,71.54,18.0,15,Ozarks Complex,TALL,2014-11-24,0.5994519231445604
468,TALL_006,-87.44613100000001,32.898842,2014,328,,,17.1,1425.0,71.54,18.0,13,Ozarks Complex,TALL,2014-11-24,0.19001342503164462
469,TALL_006,-87.44613100000001,32.898842,2014,328,,,17.1,1425.0,71.54,18.0,10,Ozarks Complex,TALL,2014-11-24,1.2738343260144651
470,TALL_001,-87.432705,32.977665,2014,328,,,17.1,1425.0,71.54,18.0,13,Ozarks Complex,TALL,2014-11-24,1.964992035275288
471,TALL_001,-87.432705,32.977665,2014,328,,,17.1,1425.0,71.54,18.0,17,Ozarks Complex,TALL,2014-11-24,0.24555751523201683
472,TALL_001,-87.432705,32.977665,2014,328,,,17.1,1425.0,71.54,18.0,5,Ozarks Complex,TALL,2014-11-24,0.38959465970794604
473,ONAQ_017,-112.51523,40.190515000000005,2014,225,7.46,0.055999999999999994,9.135862069,350.0068966,88.9857931,19.47586207,1,Great Basin,ONAQ,2014-08-13,-0.0
474,ONAQ_012,-112.52954299999999,40.184944,2014,226,7.43,0.08,9.135862069,350.0068966,88.9857931,19.47586207,2,Great Basin,ONAQ,2014-08-14,0.5623351446188083
475,ONAQ_003,-112.430276,40.205921000000004,2014,288,,,9.135862069,350.0068966,88.9857931,19.47586207,2,Great Basin,ONAQ,2014-10-15,0.666278442414676
476,ONAQ_006,-112.54706100000001,40.164707,2014,288,,,9.135862069,350.0068966,88.9857931,19.47586207,6,Great Basin,ONAQ,2014-10-15,1.1829088225422857
477,BLAN_033,-78.069151,39.058229,2016,313,5.3,0.168,11.63466667,990.8266667000001,85.45306667,14.34666667,5,Mid Atlantic,BLAN,2016-11-08,1.332157973822362
478,BLAN_033,-78.069151,39.058229,2016,313,5.17,0.14800000000000002,11.63466667,990.8266667000001,85.45306667,14.34666667,3,Mid Atlantic,BLAN,2016-11-08,0.9673035257822862
479,BLAN_031,-78.07054699999999,39.058809000000004,2016,313,5.18,0.209,11.63466667,990.8266667000001,85.45306667,14.34666667,7,Mid Atlantic,BLAN,2016-11-08,1.2316185948088418
480,BLAN_031,-78.07054699999999,39.058809000000004,2016,313,6.07,0.21600000000000003,11.63466667,990.8266667000001,85.45306667,14.34666667,4,Mid Atlantic,BLAN,2016-11-08,1.1264450212276778
481,BLAN_031,-78.07054699999999,39.058809000000004,2016,313,5.71,0.193,11.63466667,990.8266667000001,85.45306667,14.34666667,5,Mid Atlantic,BLAN,2016-11-08,1.1993618323909827
482,BLAN_041,-78.073175,39.061567,2016,313,5.27,0.14,11.63466667,990.8266667000001,85.45306667,14.34666667,8,Mid Atlantic,BLAN,2016-11-08,1.6624949711237291
483,BLAN_041,-78.073175,39.061567,2016,313,5.32,0.141,11.63466667,990.8266667000001,85.45306667,14.34666667,7,Mid Atlantic,BLAN,2016-11-08,1.2558947553897755
484,BLAN_041,-78.073175,39.061567,2016,313,5.22,0.162,11.63466667,990.8266667000001,85.45306667,14.34666667,5,Mid Atlantic,BLAN,2016-11-08,1.1466597157857499
485,BLAN_032,-78.073305,39.058572,2016,313,5.66,0.184,11.63466667,990.8266667000001,85.45306667,14.34666667,4,Mid Atlantic,BLAN,2016-11-08,0.9530472537045375
486,BLAN_032,-78.073305,39.058572,2016,313,5.45,0.147,11.63466667,990.8266667000001,85.45306667,14.34666667,5,Mid Atlantic,BLAN,2016-11-08,1.0839910849884022
487,BLAN_032,-78.073305,39.058572,2016,313,5.06,0.15,11.63466667,990.8266667000001,85.45306667,14.34666667,10,Mid Atlantic,BLAN,2016-11-08,0.8877114910815935
488,BLAN_004,-77.962567,39.087516,2016,314,5.58,0.196,11.63466667,990.8266667000001,85.45306667,14.34666667,8,Mid Atlantic,BLAN,2016-11-09,1.1245025345973934
489,BLAN_004,-77.962567,39.087516,2016,314,4.33,0.175,11.63466667,990.8266667000001,85.45306667,14.34666667,4,Mid Atlantic,BLAN,2016-11-09,1.0038419390842748
490,BLAN_004,-77.962567,39.087516,2016,314,4.58,0.18600000000000003,11.63466667,990.8266667000001,85.45306667,14.34666667,5,Mid Atlantic,BLAN,2016-11-09,1.0626977728153695
491,BLAN_003,-77.96365899999999,39.078872,2016,314,5.68,0.17600000000000002,11.63466667,990.8266667000001,85.45306667,14.34666667,9,Mid Atlantic,BLAN,2016-11-09,1.4757866558389816
492,BLAN_003,-77.96365899999999,39.078872,2016,314,5.57,0.18100000000000002,11.63466667,990.8266667000001,85.45306667,14.34666667,8,Mid Atlantic,BLAN,2016-11-09,1.0339819172289695
493,BLAN_003,-77.96365899999999,39.078872,2016,314,5.68,0.18600000000000003,11.63466667,990.8266667000001,85.45306667,14.34666667,6,Mid Atlantic,BLAN,2016-11-09,0.77056663103305
494,BLAN_001,-77.958389,39.087919,2016,314,5.65,0.292,11.63466667,990.8266667000001,85.45306667,14.34666667,10,Mid Atlantic,BLAN,2016-11-09,1.6537775324281954
